Model parameters : 76,109,685
batch:  220/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.00s 3.81m 2.73h
batch:  230/ 885, loss: 0.1411, cer: 1.00, elapsed: 9.83s 3.97m 2.74h
batch:  240/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.29s 4.15m 2.74h
batch:  250/ 885, loss: 0.1410, cer: 1.00, elapsed: 10.33s 4.32m 2.74h
batch:  260/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.36s 4.49m 2.75h
batch:  270/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.35s 4.66m 2.75h
batch:  280/ 885, loss: 0.1407, cer: 1.00, elapsed: 10.35s 4.84m 2.75h
batch:  290/ 885, loss: 0.1406, cer: 1.00, elapsed: 10.52s 5.01m 2.75h
batch:  300/ 885, loss: 0.1408, cer: 1.00, elapsed: 9.90s 5.18m 2.76h
batch:  310/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.32s 5.35m 2.76h
batch:  320/ 885, loss: 0.1410, cer: 1.00, elapsed: 10.50s 5.52m 2.76h
batch:  330/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.51s 5.70m 2.77h
batch:  340/ 885, loss: 0.1410, cer: 1.00, elapsed: 10.43s 5.87m 2.77h
batch:  350/ 885, loss: 0.1407, cer: 1.00, elapsed: 10.68s 6.05m 2.77h
batch:  360/ 885, loss: 0.1409, cer: 1.00, elapsed: 9.95s 6.22m 2.77h
batch:  370/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.14s 6.38m 2.78h
batch:  380/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.06s 6.55m 2.78h
batch:  390/ 885, loss: 0.1407, cer: 1.00, elapsed: 9.70s 6.71m 2.78h
batch:  400/ 885, loss: 0.1407, cer: 1.00, elapsed: 10.01s 6.88m 2.79h
batch:  410/ 885, loss: 0.1406, cer: 1.00, elapsed: 10.20s 7.05m 2.79h
batch:  420/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.07s 7.22m 2.79h
batch:  430/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.44s 7.39m 2.79h
batch:  440/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.14s 7.56m 2.80h
batch:  450/ 885, loss: 0.1409, cer: 1.00, elapsed: 9.90s 7.73m 2.80h
batch:  460/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.29s 7.90m 2.80h
batch:  470/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.27s 8.07m 2.81h
batch:  480/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.42s 8.24m 2.81h
batch:  490/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.52s 8.42m 2.81h
batch:  500/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.25s 8.59m 2.81h
batch:  510/ 885, loss: 0.1409, cer: 1.00, elapsed: 9.63s 8.75m 2.82h
batch:  520/ 885, loss: 0.1410, cer: 1.00, elapsed: 10.05s 8.92m 2.82h
batch:  530/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.40s 9.09m 2.82h
batch:  540/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.21s 9.26m 2.82h
batch:  550/ 885, loss: 0.1410, cer: 1.00, elapsed: 10.20s 9.43m 2.83h
batch:  560/ 885, loss: 0.1410, cer: 1.00, elapsed: 10.20s 9.60m 2.83h
batch:  570/ 885, loss: 0.1410, cer: 1.00, elapsed: 10.10s 9.77m 2.83h
batch:  580/ 885, loss: 0.1410, cer: 1.00, elapsed: 9.96s 9.93m 2.84h
batch:  590/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.05s 10.10m 2.84h
batch:  600/ 885, loss: 0.1412, cer: 1.00, elapsed: 10.25s 10.27m 2.84h
batch:  610/ 885, loss: 0.1412, cer: 1.00, elapsed: 9.88s 10.44m 2.84h
batch:  620/ 885, loss: 0.1412, cer: 1.00, elapsed: 10.00s 10.60m 2.85h
batch:  630/ 885, loss: 0.1412, cer: 1.00, elapsed: 10.58s 10.78m 2.85h
batch:  640/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.71s 10.96m 2.85h
batch:  650/ 885, loss: 0.1412, cer: 1.00, elapsed: 10.75s 11.14m 2.86h
batch:  660/ 885, loss: 0.1412, cer: 1.00, elapsed: 10.26s 11.31m 2.86h
batch:  670/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.28s 11.48m 2.86h
batch:  680/ 885, loss: 0.1412, cer: 1.00, elapsed: 10.44s 11.65m 2.86h
batch:  690/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.32s 11.83m 2.87h
batch:  700/ 885, loss: 0.1412, cer: 1.00, elapsed: 10.01s 11.99m 2.87h
batch:  710/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.00s 12.16m 2.87h
batch:  720/ 885, loss: 0.1414, cer: 1.00, elapsed: 10.62s 12.34m 2.88h
batch:  730/ 885, loss: 0.1413, cer: 1.00, elapsed: 11.01s 12.52m 2.88h
batch:  740/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.13s 12.69m 2.88h
batch:  750/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.18s 12.86m 2.88h
batch:  760/ 885, loss: 0.1413, cer: 1.00, elapsed: 11.07s 13.04m 2.89h
batch:  770/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.15s 13.21m 2.89h
batch:  780/ 885, loss: 0.1414, cer: 1.00, elapsed: 10.25s 13.38m 2.89h
batch:  790/ 885, loss: 0.1414, cer: 1.00, elapsed: 10.46s 13.56m 2.90h
batch:  800/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.13s 13.73m 2.90h
batch:  810/ 885, loss: 0.1414, cer: 1.00, elapsed: 9.83s 13.89m 2.90h
batch:  820/ 885, loss: 0.1414, cer: 1.00, elapsed: 10.69s 14.07m 2.91h
batch:  830/ 885, loss: 0.1415, cer: 1.00, elapsed: 9.56s 14.23m 2.91h
batch:  840/ 885, loss: 0.1415, cer: 1.00, elapsed: 10.01s 14.40m 2.91h
batch:  850/ 885, loss: 0.1414, cer: 1.00, elapsed: 10.30s 14.57m 2.91h
batch:  860/ 885, loss: 0.1415, cer: 1.00, elapsed: 9.71s 14.73m 2.92h
batch:  870/ 885, loss: 0.1414, cer: 1.00, elapsed: 10.19s 14.90m 2.92h
batch:  880/ 885, loss: 0.1415, cer: 1.00, elapsed: 10.19s 15.07m 2.92h
Epoch 8 (Training) Loss 0.1415 CER 0.9995
------------------------------------------------------Epoch 8 (Evaluate) Loss 0.1689 CER 1.0000
batch:    0/ 885, loss: 0.1487, cer: 1.00, elapsed: 1.52s 0.03m 3.01h
batch:   10/ 885, loss: 0.1398, cer: 1.00, elapsed: 10.66s 0.20m 3.01h
batch:   20/ 885, loss: 0.1406, cer: 1.00, elapsed: 10.86s 0.38m 3.01h
batch:   30/ 885, loss: 0.1392, cer: 1.00, elapsed: 10.31s 0.56m 3.02h
batch:   40/ 885, loss: 0.1395, cer: 1.00, elapsed: 10.51s 0.73m 3.02h
batch:   50/ 885, loss: 0.1392, cer: 1.00, elapsed: 10.46s 0.91m 3.02h
batch:   60/ 885, loss: 0.1396, cer: 1.00, elapsed: 10.28s 1.08m 3.02h
batch:   70/ 885, loss: 0.1406, cer: 1.00, elapsed: 9.67s 1.24m 3.03h
batch:   80/ 885, loss: 0.1414, cer: 1.00, elapsed: 10.07s 1.41m 3.03h
batch:   90/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.47s 1.58m 3.03h
batch:  100/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.49s 1.75m 3.04h
batch:  110/ 885, loss: 0.1411, cer: 1.00, elapsed: 9.55s 1.91m 3.04h
batch:  120/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.00s 2.08m 3.04h
batch:  130/ 885, loss: 0.1406, cer: 1.00, elapsed: 10.19s 2.25m 3.04h
batch:  140/ 885, loss: 0.1407, cer: 1.00, elapsed: 9.75s 2.41m 3.05h
batch:  150/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.11s 2.58m 3.05h
batch:  160/ 885, loss: 0.1405, cer: 1.00, elapsed: 9.79s 2.74m 3.05h
batch:  170/ 885, loss: 0.1404, cer: 1.00, elapsed: 10.82s 2.92m 3.06h
batch:  180/ 885, loss: 0.1403, cer: 1.00, elapsed: 10.30s 3.10m 3.06h
batch:  190/ 885, loss: 0.1405, cer: 1.00, elapsed: 10.05s 3.26m 3.06h
batch:  200/ 885, loss: 0.1405, cer: 1.00, elapsed: 10.33s 3.44m 3.06h
batch:  210/ 885, loss: 0.1407, cer: 1.00, elapsed: 9.78s 3.60m 3.07h
batch:  220/ 885, loss: 0.1409, cer: 1.00, elapsed: 9.70s 3.76m 3.07h
batch:  230/ 885, loss: 0.1410, cer: 1.00, elapsed: 9.58s 3.92m 3.07h
batch:  240/ 885, loss: 0.1410, cer: 1.00, elapsed: 9.78s 4.08m 3.07h
batch:  250/ 885, loss: 0.1410, cer: 1.00, elapsed: 10.35s 4.26m 3.08h
batch:  260/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.28s 4.43m 3.08h
batch:  270/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.55s 4.60m 3.08h
batch:  280/ 885, loss: 0.1407, cer: 1.00, elapsed: 10.18s 4.77m 3.09h
batch:  290/ 885, loss: 0.1407, cer: 1.00, elapsed: 10.62s 4.95m 3.09h
batch:  300/ 885, loss: 0.1408, cer: 1.00, elapsed: 9.75s 5.11m 3.09h
batch:  310/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.28s 5.28m 3.09h
batch:  320/ 885, loss: 0.1410, cer: 1.00, elapsed: 10.35s 5.46m 3.10h
batch:  330/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.30s 5.63m 3.10h
batch:  340/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.50s 5.80m 3.10h
batch:  350/ 885, loss: 0.1407, cer: 1.00, elapsed: 10.64s 5.98m 3.11h
batch:  360/ 885, loss: 0.1408, cer: 1.00, elapsed: 9.95s 6.15m 3.11h
batch:  370/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.29s 6.32m 3.11h
batch:  380/ 885, loss: 0.1407, cer: 1.00, elapsed: 9.80s 6.48m 3.11h
batch:  390/ 885, loss: 0.1408, cer: 1.00, elapsed: 9.72s 6.64m 3.12h
batch:  400/ 885, loss: 0.1406, cer: 1.00, elapsed: 10.19s 6.81m 3.12h
batch:  410/ 885, loss: 0.1407, cer: 1.00, elapsed: 10.01s 6.98m 3.12h
batch:  420/ 885, loss: 0.1407, cer: 1.00, elapsed: 10.29s 7.15m 3.13h
batch:  430/ 885, loss: 0.1408, cer: 1.00, elapsed: 9.99s 7.32m 3.13h
batch:  440/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.08s 7.49m 3.13h
batch:  450/ 885, loss: 0.1409, cer: 1.00, elapsed: 9.89s 7.65m 3.13h
batch:  460/ 885, loss: 0.1409, cer: 1.00, elapsed: 9.96s 7.82m 3.14h
batch:  470/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.40s 7.99m 3.14h
batch:  480/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.07s 8.16m 3.14h
batch:  490/ 885, loss: 0.1408, cer: 1.00, elapsed: 9.98s 8.32m 3.15h
batch:  500/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.23s 8.49m 3.15h
batch:  510/ 885, loss: 0.1409, cer: 1.00, elapsed: 9.61s 8.65m 3.15h
batch:  520/ 885, loss: 0.1410, cer: 1.00, elapsed: 10.25s 8.83m 3.15h
batch:  530/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.10s 8.99m 3.16h
batch:  540/ 885, loss: 0.1410, cer: 1.00, elapsed: 10.07s 9.16m 3.16h
batch:  550/ 885, loss: 0.1410, cer: 1.00, elapsed: 9.81s 9.33m 3.16h
batch:  560/ 885, loss: 0.1410, cer: 1.00, elapsed: 10.49s 9.50m 3.17h
batch:  570/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.09s 9.67m 3.17h
batch:  580/ 885, loss: 0.1410, cer: 1.00, elapsed: 9.90s 9.83m 3.17h
batch:  590/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.16s 10.00m 3.17h
batch:  600/ 885, loss: 0.1412, cer: 1.00, elapsed: 9.90s 10.17m 3.18h
batch:  610/ 885, loss: 0.1412, cer: 1.00, elapsed: 9.83s 10.33m 3.18h
batch:  620/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.10s 10.50m 3.18h
batch:  630/ 885, loss: 0.1412, cer: 1.00, elapsed: 10.29s 10.67m 3.18h
batch:  640/ 885, loss: 0.1412, cer: 1.00, elapsed: 10.00s 10.84m 3.19h
batch:  650/ 885, loss: 0.1412, cer: 1.00, elapsed: 10.71s 11.02m 3.19h
batch:  660/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.13s 11.19m 3.19h
batch:  670/ 885, loss: 0.1412, cer: 1.00, elapsed: 9.99s 11.35m 3.20h
batch:  680/ 885, loss: 0.1412, cer: 1.00, elapsed: 10.30s 11.52m 3.20h
batch:  690/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.09s 11.69m 3.20h
batch:  700/ 885, loss: 0.1412, cer: 1.00, elapsed: 10.15s 11.86m 3.20h
batch:  710/ 885, loss: 0.1413, cer: 1.00, elapsed: 9.46s 12.02m 3.21h
batch:  720/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.28s 12.19m 3.21h
batch:  730/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.74s 12.37m 3.21h
batch:  740/ 885, loss: 0.1413, cer: 1.00, elapsed: 9.77s 12.53m 3.22h
batch:  750/ 885, loss: 0.1412, cer: 1.00, elapsed: 10.06s 12.70m 3.22h
batch:  760/ 885, loss: 0.1412, cer: 1.00, elapsed: 10.44s 12.87m 3.22h
batch:  770/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.10s 13.04m 3.22h
batch:  780/ 885, loss: 0.1414, cer: 1.00, elapsed: 9.70s 13.20m 3.23h
batch:  790/ 885, loss: 0.1414, cer: 1.00, elapsed: 10.20s 13.37m 3.23h
batch:  800/ 885, loss: 0.1413, cer: 1.00, elapsed: 9.89s 13.54m 3.23h
batch:  810/ 885, loss: 0.1414, cer: 1.00, elapsed: 10.04s 13.71m 3.24h
batch:  820/ 885, loss: 0.1414, cer: 1.00, elapsed: 10.36s 13.88m 3.24h
batch:  830/ 885, loss: 0.1414, cer: 1.00, elapsed: 9.41s 14.04m 3.24h
batch:  840/ 885, loss: 0.1414, cer: 1.00, elapsed: 10.04s 14.20m 3.24h
batch:  850/ 885, loss: 0.1414, cer: 1.00, elapsed: 10.24s 14.37m 3.25h
batch:  860/ 885, loss: 0.1414, cer: 1.00, elapsed: 9.52s 14.53m 3.25h
batch:  870/ 885, loss: 0.1414, cer: 1.00, elapsed: 10.06s 14.70m 3.25h
batch:  880/ 885, loss: 0.1414, cer: 1.00, elapsed: 9.80s 14.86m 3.25h
Epoch 9 (Training) Loss 0.1414 CER 0.9994
------------------------------------------------------Epoch 9 (Evaluate) Loss 0.1763 CER 1.0000
batch:    0/ 885, loss: 0.1481, cer: 1.00, elapsed: 1.37s 0.02m 3.34h
batch:   10/ 885, loss: 0.1393, cer: 1.00, elapsed: 10.29s 0.19m 3.34h
batch:   20/ 885, loss: 0.1393, cer: 1.00, elapsed: 10.22s 0.36m 3.35h
batch:   30/ 885, loss: 0.1389, cer: 1.00, elapsed: 10.22s 0.54m 3.35h
batch:   40/ 885, loss: 0.1393, cer: 1.00, elapsed: 10.28s 0.71m 3.35h
batch:   50/ 885, loss: 0.1392, cer: 1.00, elapsed: 10.09s 0.87m 3.35h
batch:   60/ 885, loss: 0.1394, cer: 1.00, elapsed: 10.04s 1.04m 3.36h
batch:   70/ 885, loss: 0.1404, cer: 1.00, elapsed: 9.55s 1.20m 3.36h
batch:   80/ 885, loss: 0.1410, cer: 1.00, elapsed: 10.01s 1.37m 3.36h
batch:   90/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.63s 1.55m 3.36h
batch:  100/ 885, loss: 0.1406, cer: 1.00, elapsed: 10.34s 1.72m 3.37h
batch:  110/ 885, loss: 0.1407, cer: 1.00, elapsed: 9.91s 1.88m 3.37h
batch:  120/ 885, loss: 0.1409, cer: 1.00, elapsed: 9.56s 2.04m 3.37h
batch:  130/ 885, loss: 0.1404, cer: 1.00, elapsed: 10.20s 2.21m 3.38h
batch:  140/ 885, loss: 0.1405, cer: 1.00, elapsed: 9.76s 2.37m 3.38h
batch:  150/ 885, loss: 0.1406, cer: 1.00, elapsed: 9.99s 2.54m 3.38h
batch:  160/ 885, loss: 0.1403, cer: 1.00, elapsed: 9.97s 2.71m 3.38h
batch:  170/ 885, loss: 0.1403, cer: 1.00, elapsed: 10.64s 2.88m 3.39h
batch:  180/ 885, loss: 0.1401, cer: 1.00, elapsed: 10.16s 3.05m 3.39h
batch:  190/ 885, loss: 0.1403, cer: 1.00, elapsed: 9.99s 3.22m 3.39h
batch:  200/ 885, loss: 0.1403, cer: 1.00, elapsed: 10.46s 3.39m 3.40h
batch:  210/ 885, loss: 0.1405, cer: 1.00, elapsed: 9.79s 3.56m 3.40h
batch:  220/ 885, loss: 0.1406, cer: 1.00, elapsed: 9.93s 3.72m 3.40h
batch:  230/ 885, loss: 0.1409, cer: 1.00, elapsed: 9.39s 3.88m 3.40h
batch:  240/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.12s 4.05m 3.41h
batch:  250/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.33s 4.22m 3.41h
batch:  260/ 885, loss: 0.1407, cer: 1.00, elapsed: 10.25s 4.39m 3.41h
batch:  270/ 885, loss: 0.1407, cer: 1.00, elapsed: 10.46s 4.57m 3.42h
batch:  280/ 885, loss: 0.1405, cer: 1.00, elapsed: 10.31s 4.74m 3.42h
batch:  290/ 885, loss: 0.1405, cer: 1.00, elapsed: 10.14s 4.91m 3.42h
batch:  300/ 885, loss: 0.1406, cer: 1.00, elapsed: 9.96s 5.07m 3.42h
batch:  310/ 885, loss: 0.1407, cer: 1.00, elapsed: 10.26s 5.24m 3.43h
batch:  320/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.36s 5.42m 3.43h
batch:  330/ 885, loss: 0.1408, cer: 1.00, elapsed: 9.89s 5.58m 3.43h
batch:  340/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.53s 5.76m 3.44h
batch:  350/ 885, loss: 0.1406, cer: 1.00, elapsed: 10.54s 5.93m 3.44h
batch:  360/ 885, loss: 0.1407, cer: 1.00, elapsed: 9.91s 6.10m 3.44h
batch:  370/ 885, loss: 0.1406, cer: 1.00, elapsed: 10.09s 6.27m 3.44h
batch:  380/ 885, loss: 0.1406, cer: 1.00, elapsed: 9.73s 6.43m 3.45h
batch:  390/ 885, loss: 0.1406, cer: 1.00, elapsed: 9.88s 6.59m 3.45h
batch:  400/ 885, loss: 0.1405, cer: 1.00, elapsed: 10.13s 6.76m 3.45h
batch:  410/ 885, loss: 0.1406, cer: 1.00, elapsed: 10.16s 6.93m 3.45h
batch:  420/ 885, loss: 0.1406, cer: 1.00, elapsed: 10.15s 7.10m 3.46h
batch:  430/ 885, loss: 0.1407, cer: 1.00, elapsed: 9.99s 7.27m 3.46h
batch:  440/ 885, loss: 0.1408, cer: 1.00, elapsed: 9.70s 7.43m 3.46h
batch:  450/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.09s 7.60m 3.47h
batch:  460/ 885, loss: 0.1408, cer: 1.00, elapsed: 9.95s 7.76m 3.47h
batch:  470/ 885, loss: 0.1407, cer: 1.00, elapsed: 10.79s 7.94m 3.47h
batch:  480/ 885, loss: 0.1407, cer: 1.00, elapsed: 9.79s 8.10m 3.47h
batch:  490/ 885, loss: 0.1407, cer: 1.00, elapsed: 10.22s 8.28m 3.48h
batch:  500/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.05s 8.44m 3.48h
batch:  510/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.10s 8.61m 3.48h
batch:  520/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.17s 8.78m 3.49h
batch:  530/ 885, loss: 0.1410, cer: 1.00, elapsed: 9.95s 8.95m 3.49h
batch:  540/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.45s 9.12m 3.49h
batch:  550/ 885, loss: 0.1409, cer: 1.00, elapsed: 9.66s 9.28m 3.49h
batch:  560/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.61s 9.46m 3.50h
batch:  570/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.06s 9.63m 3.50h
batch:  580/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.04s 9.79m 3.50h
batch:  590/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.08s 9.96m 3.51h
batch:  600/ 885, loss: 0.1410, cer: 1.00, elapsed: 9.79s 10.12m 3.51h
batch:  610/ 885, loss: 0.1411, cer: 1.00, elapsed: 9.91s 10.29m 3.51h
batch:  620/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.04s 10.46m 3.51h
batch:  630/ 885, loss: 0.1411, cer: 1.00, elapsed: 9.70s 10.62m 3.52h
batch:  640/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.16s 10.79m 3.52h
batch:  650/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.81s 10.97m 3.52h
batch:  660/ 885, loss: 0.1410, cer: 1.00, elapsed: 10.21s 11.14m 3.52h
batch:  670/ 885, loss: 0.1410, cer: 1.00, elapsed: 9.95s 11.30m 3.53h
batch:  680/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.20s 11.47m 3.53h
batch:  690/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.22s 11.64m 3.53h
batch:  700/ 885, loss: 0.1411, cer: 1.00, elapsed: 9.87s 11.81m 3.54h
batch:  710/ 885, loss: 0.1411, cer: 1.00, elapsed: 9.66s 11.97m 3.54h
batch:  720/ 885, loss: 0.1412, cer: 1.00, elapsed: 10.36s 12.14m 3.54h
batch:  730/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.59s 12.32m 3.54h
batch:  740/ 885, loss: 0.1411, cer: 1.00, elapsed: 9.99s 12.49m 3.55h
batch:  750/ 885, loss: 0.1411, cer: 1.00, elapsed: 9.90s 12.65m 3.55h
batch:  760/ 885, loss: 0.1411, cer: 1.00, elapsed: 10.57s 12.83m 3.55h
batch:  770/ 885, loss: 0.1412, cer: 1.00, elapsed: 10.23s 13.00m 3.56h
batch:  780/ 885, loss: 0.1413, cer: 1.00, elapsed: 9.92s 13.16m 3.56h
batch:  790/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.47s 13.34m 3.56h
batch:  800/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.00s 13.50m 3.56h
batch:  810/ 885, loss: 0.1413, cer: 1.00, elapsed: 9.89s 13.67m 3.57h
batch:  820/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.48s 13.84m 3.57h
batch:  830/ 885, loss: 0.1413, cer: 1.00, elapsed: 9.60s 14.00m 3.57h
batch:  840/ 885, loss: 0.1413, cer: 1.00, elapsed: 9.56s 14.16m 3.58h
batch:  850/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.12s 14.33m 3.58h
batch:  860/ 885, loss: 0.1413, cer: 1.00, elapsed: 9.69s 14.49m 3.58h
batch:  870/ 885, loss: 0.1413, cer: 1.00, elapsed: 10.16s 14.66m 3.58h
batch:  880/ 885, loss: 0.1413, cer: 1.00, elapsed: 9.65s 14.82m 3.59h
Epoch 10 (Training) Loss 0.1413 CER 0.9990
------------------------------------------------------Epoch 10 (Evaluate) Loss 0.1712 CER 1.0000
batch:    0/ 885, loss: 0.1407, cer: 1.00, elapsed: 1.46s 0.02m 3.67h
batch:   10/ 885, loss: 0.1395, cer: 1.00, elapsed: 10.40s 0.20m 3.67h
batch:   20/ 885, loss: 0.1394, cer: 1.00, elapsed: 10.23s 0.37m 3.68h
batch:   30/ 885, loss: 0.1390, cer: 1.00, elapsed: 9.99s 0.53m 3.68h
batch:   40/ 885, loss: 0.1393, cer: 1.00, elapsed: 10.35s 0.71m 3.68h
batch:   50/ 885, loss: 0.1391, cer: 1.00, elapsed: 9.94s 0.87m 3.69h
batch:   60/ 885, loss: 0.1392, cer: 1.00, elapsed: 9.90s 1.04m 3.69h
batch:   70/ 885, loss: 0.1403, cer: 1.00, elapsed: 9.42s 1.19m 3.69h
batch:   80/ 885, loss: 0.1409, cer: 1.00, elapsed: 10.10s 1.36m 3.69h
batch:   90/ 885, loss: 0.1408, cer: 1.00, elapsed: 10.28s 1.53m 3.70h
batch:  100/ 885, loss: 0.1405, cer: 1.00, elapsed: 10.25s 1.71m 3.70h
batch:  110/ 885, loss: 0.1406, cer: 1.00, elapsed: 9.70s 1.87m 3.70h
batch:  120/ 885, loss: 0.1407, cer: 1.00, elapsed: 9.61s 2.03m 3.70h
batch:  130/ 885, loss: 0.1402, cer: 1.00, elapsed: 10.32s 2.20m 3.71h
batch:  140/ 885, loss: 0.1404, cer: 1.00, elapsed: 10.00s 2.37m 3.71h
batch:  150/ 885, loss: 0.1404, cer: 1.00, elapsed: 10.01s 2.53m 3.71h
batch:  160/ 885, loss: 0.1402, cer: 1.00, elapsed: 9.77s 2.70m 3.72h
batch:  170/ 885, loss: 0.1402, cer: 1.00, elapsed: 10.64s 2.87m 3.72h
batch:  180/ 885, loss: 0.1400, cer: 1.00, elapsed: 10.32s 3.05m 3.72h
batch:  190/ 885, loss: 0.1401, cer: 1.00, elapsed: 10.09s 3.21m 3.72h
batch:  200/ 885, loss: 0.1402, cer: 1.00, elapsed: 10.55s 3.39m 3.73h
batch:  210/ 885, loss: 0.1404, cer: 1.00, elapsed: 9.62s 3.55m 3.73h
batch:  220/ 885, loss: 0.1405, cer: 1.00, elapsed: 9.90s 3.71m 3.73h
batch:  230/ 885, loss: 0.1408, cer: 1.00, elapsed: 9.44s 3.87m 3.74h
batch:  240/ 885, loss: 0.1407, cer: 1.00, elapsed: 10.17s 4.04m 3.74h
batch:  250/ 885, loss: 0.1407, cer: 1.00, elapsed: 10.28s 4.21m 3.74h
batch:  260/ 885, loss: 0.1406, cer: 1.00, elapsed: 10.27s 4.38m 3.74h
batch:  270/ 885, loss: 0.1406, cer: 1.00, elapsed: 10.30s 4.56m 3.75h
batch:  280/ 885, loss: 0.1404, cer: 1.00, elapsed: 10.23s 4.73m 3.75h
batch:  290/ 885, loss: 0.1403, cer: 1.00, elapsed: 10.41s 4.90m 3.75h
batch:  300/ 885, loss: 0.1405, cer: 1.00, elapsed: 9.65s 5.06m 3.76h
batch:  310/ 885, loss: 0.1405, cer: 1.00, elapsed: 10.20s 5.23m 3.76h
batch:  320/ 885, loss: 0.1406, cer: 1.00, elapsed: 10.49s 5.41m 3.76h
batch:  330/ 885, loss: 0.1406, cer: 1.00, elapsed: 10.13s 5.57m 3.76h
batch:  340/ 885, loss: 0.1406, cer: 1.00, elapsed: 10.56s 5.75m 3.77h
batch:  350/ 885, loss: 0.1404, cer: 1.00, elapsed: 10.50s 5.92m 3.77h
batch:  360/ 885, loss: 0.1406, cer: 1.00, elapsed: 9.73s 6.09m 3.77h
batch:  370/ 885, loss: 0.1405, cer: 1.00, elapsed: 10.21s 6.26m 3.78h
batch:  380/ 885, loss: 0.1405, cer: 1.00, elapsed: 9.66s 6.42m 3.78h
batch:  390/ 885, loss: 0.1405, cer: 1.00, elapsed: 9.94s 6.58m 3.78h
batch:  400/ 885, loss: 0.1404, cer: 1.00, elapsed: 10.32s 6.76m 3.78h
batch:  410/ 885, loss: 0.1404, cer: 1.00, elapsed: 10.24s 6.93m 3.79h
